61.5,-1.4183 ,18.1657 ,0.1189 ,14.96 ,15.29 ,15.82 ,16.84 ,18.17 ,19.78 ,21.57 ,22.84 ,23.77 
62.5,-1.4365 ,18.3494 ,0.1196 ,15.10 ,15.43 ,15.97 ,17.00 ,18.35 ,19.99 ,21.82 ,23.12 ,24.08 
63,-1.4447 ,18.4416 ,0.1200 ,15.17 ,15.50 ,16.05 ,17.08 ,18.44 ,20.10 ,21.95 ,23.27 ,24.24 
63.5,-1.4523 ,18.5341 ,0.1205 ,15.24 ,15.57 ,16.12 ,17.16 ,18.53 ,20.21 ,22.08 ,23.41 ,24.40 
64.5,-1.4655 ,18.7196 ,0.1213 ,15.37 ,15.71 ,16.27 ,17.33 ,18.72 ,20.42 ,22.33 ,23.70 ,24.71 
65.5,-1.4763 ,18.9062 ,0.1223 ,15.51 ,15.85 ,16.42 ,17.49 ,18.91 ,20.64 ,22.60 ,24.00 ,25.04 
66.5,-1.4846 ,19.0937 ,0.1233 ,15.64 ,15.99 ,16.57 ,17.65 ,19.09 ,20.86 ,22.86 ,24.30 ,25.37 
67.5,-1.4904 ,19.2823 ,0.1243 ,15.78 ,16.13 ,16.71 ,17.82 ,19.28 ,21.09 ,23.13 ,24.61 ,25.70 
68.5,-1.4938 ,19.4719 ,0.1254 ,15.91 ,16.27 ,16.86 ,17.98 ,19.47 ,21.31 ,23.40 ,24.92 ,26.04 
69,-1.4946 ,19.5671 ,0.1260 ,15.97 ,16.34 ,16.93 ,18.06 ,19.57 ,21.43 ,23.54 ,25.07 ,26.22 
69.5,-1.4948 ,19.6625 ,0.1266 ,16.04 ,16.40 ,17.00 ,18.15 ,19.66 ,21.54 ,23.68 ,25.23 ,26.39 
70.5,-1.4935 ,19.8543 ,0.1278 ,16.17 ,16.54 ,17.15 ,18.31 ,19.85 ,21.77 ,23.96 ,25.55 ,26.74 
71.5,-1.4899 ,20.0473 ,0.1290 ,16.30 ,16.67 ,17.29 ,18.47 ,20.05 ,22.00 ,24.24 ,25.87 ,27.09 
72.5,-1.4842 ,20.2415 ,0.1303 ,16.42 ,16.80 ,17.44 ,18.64 ,20.24 ,22.24 ,24.53 ,26.20 ,27.45 
73.5,-1.4765 ,20.4370 ,0.1317 ,16.55 ,16.94 ,17.58 ,18.80 ,20.44 ,22.48 ,24.82 ,26.53 ,27.82 
74.5,-1.4669 ,20.6338 ,0.1331 ,16.67 ,17.07 ,17.72 ,18.97 ,20.63 ,22.72 ,25.11 ,26.87 ,28.19 
75,-1.4614 ,20.7328 ,0.1338 ,16.73 ,17.13 ,17.79 ,19.05 ,20.73 ,22.84 ,25.26 ,27.04 ,28.37 
75.5,-1.4555 ,20.8321 ,0.1345 ,16.79 ,17.20 ,17.86 ,19.13 ,20.83 ,22.96 ,25.41 ,27.21 ,28.56 
76.5,-1.4424 ,21.0319 ,0.1360 ,16.92 ,17.32 ,18.00 ,19.30 ,21.03 ,23.20 ,25.71 ,27.56 ,28.94 
77.5,-1.4278 ,21.2332 ,0.1375 ,17.04 ,17.45 ,18.14 ,19.46 ,21.23 ,23.45 ,26.02 ,27.90 ,29.33 
78.5,-1.4118 ,21.4363 ,0.1391 ,17.16 ,17.58 ,18.28 ,19.63 ,21.44 ,23.70 ,26.32 ,28.26 ,29.71 
79.5,-1.3944 ,21.6410 ,0.1407 ,17.28 ,17.71 ,18.42 ,19.80 ,21.64 ,23.96 ,26.64 ,28.62 ,30.11 
80.5,-1.3759 ,21.8476 ,0.1423 ,17.40 ,17.83 ,18.57 ,19.97 ,21.85 ,24.21 ,26.95 ,28.98 ,30.51 
81,-1.3663 ,21.9517 ,0.1431 ,17.45 ,17.90 ,18.64 ,20.05 ,21.95 ,24.34 ,27.12 ,29.16 ,30.71 
81.5,-1.3564 ,22.0562 ,0.1440 ,17.51 ,17.96 ,18.71 ,20.13 ,22.06 ,24.47 ,27.28 ,29.35 ,30.91 
82.5,-1.3359 ,22.2668 ,0.1456 ,17.63 ,18.09 ,18.85 ,20.30 ,22.27 ,24.74 ,27.60 ,29.72 ,31.32 
83.5,-1.3146 ,22.4796 ,0.1473 ,17.75 ,18.21 ,18.99 ,20.48 ,22.48 ,25.00 ,27.93 ,30.10 ,31.73 
84.5,-1.2927 ,22.6946 ,0.1491 ,17.87 ,18.34 ,19.13 ,20.65 ,22.69 ,25.27 ,28.26 ,30.48 ,32.15 
85.5,-1.2701 ,22.9120 ,0.1508 ,17.98 ,18.47 ,19.27 ,20.82 ,22.91 ,25.55 ,28.60 ,30.86 ,32.57 
86.5,-1.2470 ,23.1318 ,0.1525 ,18.10 ,18.59 ,19.42 ,21.00 ,23.13 ,25.82 ,28.94 ,31.25 ,32.99 
87.5,-1.2235 ,23.3542 ,0.1543 ,18.22 ,18.72 ,19.56 ,21.18 ,23.35 ,26.10 ,29.29 ,31.65 ,33.42 
88.5,-1.1996 ,23.5793 ,0.1561 ,18.34 ,18.85 ,19.71 ,21.36 ,23.58 ,26.39 ,29.64 ,32.05 ,33.86 
89.5,-1.1755 ,23.8072 ,0.1578 ,18.46 ,18.98 ,19.86 ,21.54 ,23.81 ,26.67 ,29.99 ,32.45 ,34.30 
90,-1.1634 ,23.9222 ,0.1587 ,18.52 ,19.05 ,19.93 ,21.63 ,23.92 ,26.82 ,30.17 ,32.65 ,34.52 
90.5,-1.1512 ,24.0380 ,0.1596 ,18.58 ,19.11 ,20.00 ,21.72 ,24.04 ,26.96 ,30.35 ,32.86 ,34.74 
91.5,-1.1268 ,24.2719 ,0.1613 ,18.70 ,19.24 ,20.15 ,21.91 ,24.27 ,27.26 ,30.72 ,33.27 ,35.19 
92.5,-1.1024 ,24.5088 ,0.1631 ,18.82 ,19.38 ,20.31 ,22.09 ,24.51 ,27.56 ,31.08 ,33.69 ,35.64 
93.5,-1.0780 ,24.7490 ,0.1648 ,18.94 ,19.51 ,20.46 ,22.28 ,24.75 ,27.86 ,31.45 ,34.11 ,36.09 
94.5,-1.0536 ,24.9925 ,0.1665 ,19.07 ,19.65 ,20.61 ,22.48 ,24.99 ,28.16 ,31.83 ,34.53 ,36.55 
95.5,-1.0294 ,25.2395 ,0.1682 ,19.19 ,19.78 ,20.77 ,22.67 ,25.24 ,28.47 ,32.21 ,34.96 ,37.02 
96.5,-1.0053 ,25.4900 ,0.1699 ,19.32 ,19.92 ,20.93 ,22.87 ,25.49 ,28.79 ,32.59 ,35.39 ,37.48 
97.5,-0.9814 ,25.7441 ,0.1716 ,19.45 ,20.07 ,21.10 ,23.07 ,25.74 ,29.11 ,32.98 ,35.83 ,37.95 
98.5,-0.9577 ,26.0019 ,0.1732 ,19.58 ,20.21 ,21.26 ,23.28 ,26.00 ,29.43 ,33.38 ,36.27 ,38.42 
99.5,-0.9343 ,26.2636 ,0.1748 ,19.72 ,20.36 ,21.43 ,23.49 ,26.26 ,29.76 ,33.77 ,36.71 ,38.90 
100.5,-0.9111 ,26.5291 ,0.1764 ,19.85 ,20.51 ,21.60 ,23.70 ,26.53 ,30.09 ,34.17 ,37.16 ,39.38 
101.5,-0.8883 ,26.7985 ,0.1779 ,19.99 ,20.66 ,21.77 ,23.91 ,26.80 ,30.42 ,34.58 ,37.61 ,39.86 
102,-0.8770 ,26.9348 ,0.1787 ,20.06 ,20.74 ,21.86 ,24.02 ,26.93 ,30.59 ,34.78 ,37.84 ,40.11 
102.5,-0.8658 ,27.0720 ,0.1794 ,20.14 ,20.82 ,21.95 ,24.13 ,27.07 ,30.76 ,34.99 ,38.06 ,40.35 
103.5,-0.8436 ,27.3496 ,0.1808 ,20.28 ,20.97 ,22.13 ,24.35 ,27.35 ,31.10 ,35.40 ,38.52 ,40.84 
104.5,-0.8218 ,27.6313 ,0.1822 ,20.43 ,21.14 ,22.31 ,24.58 ,27.63 ,31.45 ,35.82 ,38.98 ,41.33 
105.5,-0.8004 ,27.9172 ,0.1836 ,20.58 ,21.30 ,22.50 ,24.81 ,27.92 ,31.80 ,36.24 ,39.45 ,41.82 
106.5,-0.7793 ,28.2073 ,0.1849 ,20.73 ,21.47 ,22.69 ,25.04 ,28.21 ,32.16 ,36.66 ,39.92 ,42.32 
107.5,-0.7587 ,28.5016 ,0.1862 ,20.89 ,21.64 ,22.89 ,25.28 ,28.50 ,32.52 ,37.09 ,40.38 ,42.82 
108.5,-0.7384 ,28.8002 ,0.1874 ,21.05 ,21.82 ,23.09 ,25.52 ,28.80 ,32.88 ,37.52 ,40.86 ,43.32 
109.5,-0.7185 ,29.1031 ,0.1885 ,21.22 ,22.00 ,23.29 ,25.77 ,29.10 ,33.25 ,37.95 ,41.33 ,43.82 
110.5,-0.6991 ,29.4103 ,0.1896 ,21.39 ,22.18 ,23.50 ,26.02 ,29.41 ,33.62 ,38.39 ,41.81 ,44.33 
111.5,-0.6800 ,29.7217 ,0.1907 ,21.56 ,22.37 ,23.71 ,26.28 ,29.72 ,34.00 ,38.83 ,42.29 ,44.83 
112.5,-0.6614 ,30.0374 ,0.1916 ,21.74 ,22.56 ,23.92 ,26.54 ,30.04 ,34.38 ,39.27 ,42.78 ,45.34 
113.5,-0.6432 ,30.3573 ,0.1926 ,21.92 ,22.75 ,24.14 ,26.80 ,30.36 ,34.76 ,39.72 ,43.26 ,45.85 
114,-0.6342 ,30.5189 ,0.1930 ,22.01 ,22.85 ,24.25 ,26.93 ,30.52 ,34.96 ,39.94 ,43.50 ,46.11 
114.5,-0.6254 ,30.6815 ,0.1934 ,22.11 ,22.95 ,24.37 ,27.07 ,30.68 ,35.15 ,40.17 ,43.75 ,46.36 
115.5,-0.6080 ,31.0097 ,0.1942 ,22.30 ,23.16 ,24.59 ,27.34 ,31.01 ,35.54 ,40.62 ,44.23 ,46.87 
116.5,-0.5909 ,31.3421 ,0.1950 ,22.49 ,23.37 ,24.83 ,27.62 ,31.34 ,35.94 ,41.07 ,44.72 ,47.38 
117.5,-0.5744 ,31.6784 ,0.1956 ,22.69 ,23.58 ,25.06 ,27.90 ,31.68 ,36.33 ,41.53 ,45.21 ,47.89 
118.5,-0.5582 ,32.0187 ,0.1962 ,22.89 ,23.80 ,25.30 ,28.18 ,32.02 ,36.73 ,41.99 ,45.71 ,48.41 
119.5,-0.5424 ,32.3629 ,0.1968 ,23.10 ,24.02 ,25.55 ,28.47 ,32.36 ,37.14 ,42.45 ,46.20 ,48.92 
120.5,-0.5270 ,32.7108 ,0.1973 ,23.31 ,24.24 ,25.80 ,28.77 ,32.71 ,37.55 ,42.91 ,46.69 ,49.43 
121.5,-0.5119 ,33.0623 ,0.1977 ,23.52 ,24.47 ,26.05 ,29.06 ,33.06 ,37.95 ,43.37 ,47.19 ,49.94 
122.5,-0.4973 ,33.4174 ,0.1980 ,23.74 ,24.71 ,26.31 ,29.37 ,33.42 ,38.37 ,43.84 ,47.68 ,50.45 
123.5,-0.4831 ,33.7758 ,0.1983 ,23.97 ,24.95 ,26.57 ,29.67 ,33.78 ,38.78 ,44.30 ,48.17 ,50.96 
124.5,-0.4692 ,34.1374 ,0.1986 ,24.20 ,25.19 ,26.84 ,29.98 ,34.14 ,39.20 ,44.77 ,48.67 ,51.47 
125.5,-0.4557 ,34.5022 ,0.1988 ,24.43 ,25.44 ,27.11 ,30.30 ,34.50 ,39.62 ,45.23 ,49.16 ,51.98 
126,-0.4491 ,34.6856 ,0.1988 ,24.55 ,25.56 ,27.25 ,30.45 ,34.69 ,39.83 ,45.47 ,49.40 ,52.23 
126.5,-0.4426 ,34.8698 ,0.1989 ,24.67 ,25.69 ,27.39 ,30.61 ,34.87 ,40.04 ,45.70 ,49.65 ,52.49 
127.5,-0.4299 ,35.2402 ,0.1989 ,24.91 ,25.95 ,27.67 ,30.93 ,35.24 ,40.46 ,46.17 ,50.14 ,52.99 
128.5,-0.4176 ,35.6131 ,0.1989 ,25.16 ,26.21 ,27.95 ,31.26 ,35.61 ,40.88 ,46.63 ,50.63 ,53.49 
129.5,-0.4056 ,35.9884 ,0.1989 ,25.41 ,26.47 ,28.24 ,31.59 ,35.99 ,41.31 ,47.10 ,51.12 ,53.99 
130.5,-0.3940 ,36.3658 ,0.1987 ,25.66 ,26.74 ,28.53 ,31.92 ,36.37 ,41.73 ,47.57 ,51.60 ,54.49 
131.5,-0.3827 ,36.7451 ,0.1986 ,25.92 ,27.01 ,28.82 ,32.25 ,36.75 ,42.16 ,48.03 ,52.09 ,54.98 
132.5,-0.3718 ,37.1262 ,0.1983 ,26.18 ,27.29 ,29.12 ,32.59 ,37.13 ,42.58 ,48.49 ,52.57 ,55.47 
133.5,-0.3613 ,37.5087 ,0.1981 ,26.44 ,27.57 ,29.42 ,32.92 ,37.51 ,43.01 ,48.95 ,53.05 ,55.96 
134.5,-0.3512 ,37.8924 ,0.1977 ,26.71 ,27.85 ,29.72 ,33.27 ,37.89 ,43.43 ,49.41 ,53.52 ,56.45 
135.5,-0.3414 ,38.2772 ,0.1973 ,26.99 ,28.13 ,30.03 ,33.61 ,38.28 ,43.86 ,49.87 ,54.00 ,56.93 
136.5,-0.3320 ,38.6626 ,0.1969 ,27.26 ,28.42 ,30.34 ,33.95 ,38.66 ,44.28 ,50.33 ,54.47 ,57.40 
137.5,-0.3230 ,39.0485 ,0.1964 ,27.54 ,28.72 ,30.65 ,34.30 ,39.05 ,44.71 ,50.78 ,54.93 ,57.87 
138,-0.3186 ,39.2416 ,0.1962 ,27.68 ,28.86 ,30.81 ,34.47 ,39.24 ,44.92 ,51.00 ,55.16 ,58.11 
138.5,-0.3143 ,39.4347 ,0.1959 ,27.83 ,29.01 ,30.97 ,34.65 ,39.43 ,45.13 ,51.23 ,55.39 ,58.34 
139.5,-0.3061 ,39.8207 ,0.1954 ,28.11 ,29.31 ,31.28 ,35.00 ,39.82 ,45.55 ,51.67 ,55.85 ,58.80 
140.5,-0.2982 ,40.2063 ,0.1948 ,28.40 ,29.61 ,31.60 ,35.35 ,40.21 ,45.97 ,52.12 ,56.30 ,59.26 
141.5,-0.2907 ,40.5913 ,0.1941 ,28.69 ,29.91 ,31.92 ,35.70 ,40.59 ,46.38 ,52.55 ,56.75 ,59.71 
142.5,-0.2837 ,40.9753 ,0.1934 ,28.98 ,30.22 ,32.24 ,36.05 ,40.98 ,46.80 ,52.99 ,57.19 ,60.16 
143.5,-0.2770 ,41.3581 ,0.1927 ,29.28 ,30.52 ,32.57 ,36.40 ,41.36 ,47.21 ,53.42 ,57.63 ,60.60 
144.5,-0.2708 ,41.7393 ,0.1919 ,29.58 ,30.83 ,32.89 ,36.76 ,41.74 ,47.61 ,53.84 ,58.06 ,61.03 
145.5,-0.2650 ,42.1187 ,0.1912 ,29.88 ,31.14 ,33.22 ,37.11 ,42.12 ,48.02 ,54.26 ,58.49 ,61.46 
146.5,-0.2596 ,42.4959 ,0.1903 ,30.18 ,31.45 ,33.54 ,37.46 ,42.50 ,48.42 ,54.68 ,58.91 ,61.88 
